application_id,decision,decided_at,reason
APP-203171,Одобрено,2025-03-03 15:54:48,Одобрено
APP-203172,Отказ,2025-07-09 18:35:03,Клиент не явился за средствами
APP-203173,Отказ,2025-03-07 00:02:20,Скоринговый балл ниже порога
APP-203174,Отказ,2025-01-21 07:31:46,Клиент отозвал заявку
APP-203175,Отказ,2025-02-08 21:53:59,Скоринговый балл ниже порога
APP-203176,Одобрено,2025-03-18 22:51:58,Одобрено
APP-203177,Отказ,2025-02-17 21:47:57,Скоринговый балл ниже порога
APP-203178,Отказ,2025-03-01 14:08:27,Высокая долговая нагрузка
APP-203179,Отказ,2025-05-22 11:24:09,Клиент не явился за средствами
APP-203180,Одобрено,2025-07-17 09:15:51,Одобрено
APP-203181,Одобрено,2025-06-17 03:49:17,Одобрено
APP-203182,Одобрено,2025-04-27 05:17:33,Одобрено
APP-203183,Одобрено,2025-04-09 12:32:53,Одобрено
APP-203184,Одобрено,2025-01-21 19:21:31,Одобрено
APP-203185,Одобрено,2025-05-22 14:22:57,Одобрено
APP-203186,Отказ,2025-04-12 20:33:34,Высокая долговая нагрузка
APP-203187,Отказ,2025-06-03 13:51:35,Клиент не явился за средствами
APP-203188,Отказ,2025-03-31 04:58:06,Высокая долговая нагрузка
APP-203189,Одобрено,2025-05-10 06:58:47,Одобрено
APP-203190,Отказ,2025-04-19 22:16:28,Скоринговый балл ниже порога
APP-203191,Отказ,2025-05-11 12:38:11,Неполный пакет документов
APP-203192,Отказ,2025-04-08 20:54:08,Скоринговый балл ниже порога
APP-203193,Отказ,2025-03-14 16:04:10,Клиент не явился за средствами
APP-203194,Одобрено,2025-06-14 12:59:35,Одобрено
APP-203195,Одобрено,2025-05-27 07:30:20,Одобрено
APP-203196,Отказ,2025-08-02 18:03:41,Скоринговый балл ниже порога
APP-203197,Одобрено,2025-07-21 19:53:32,Одобрено
APP-203198,Отказ,2025-07-29 10:43:36,Высокая долговая нагрузка
APP-203199,Отказ,2025-04-06 06:09:08,Высокая долговая нагрузка
APP-203200,Отказ,2025-03-20 17:34:03,Клиент не явился за средствами
APP-203201,Одобрено,2025-03-03 00:13:45,Одобрено
APP-203202,Одобрено,2025-05-12 19:39:38,Одобрено
APP-203203,Одобрено,2025-04-11 06:57:14,Одобрено
APP-203204,Одобрено,2025-06-03 07:46:15,Одобрено
APP-203205,Одобрено,2025-05-30 06:30:25,Одобрено
APP-203206,Одобрено,2025-07-15 18:50:12,Одобрено
APP-203207,Одобрено,2025-05-22 19:19:19,Одобрено
APP-203208,Одобрено,2025-03-16 18:59:37,Одобрено
APP-203209,Отказ,2025-05-14 18:25:36,Скоринговый балл ниже порога
APP-203210,Одобрено,2025-01-24 05:10:03,Одобрено
APP-203211,Отказ,2025-06-15 17:53:35,Скоринговый балл ниже порога
APP-203212,Одобрено,2025-03-27 09:50:37,Одобрено
APP-203213,Одобрено,2025-06-23 00:06:05,Одобрено
APP-203214,Одобрено,2025-06-20 10:41:49,Одобрено
APP-203215,Одобрено,2025-04-28 12:59:25,Одобрено
APP-203216,Отказ,2025-05-04 09:27:28,Клиент отозвал заявку
APP-203217,Отказ,2025-05-05 23:08:48,Неполный пакет документов
APP-203218,Одобрено,2025-03-29 20:02:02,Одобрено
APP-203219,Отказ,2025-01-26 17:17:51,Неполный пакет документов
APP-203220,Отказ,2025-07-27 00:10:10,Скоринговый балл ниже порога
APP-203221,Отказ,2025-05-20 22:06:13,Скоринговый балл ниже порога
APP-203222,Одобрено,2025-06-26 22:30:14,Одобрено
APP-203223,Одобрено,2025-04-11 23:33:04,Одобрено
APP-203224,Одобрено,2025-03-16 18:07:00,Одобрено
APP-203225,Отказ,2025-07-31 02:17:23,Высокая долговая нагрузка
APP-203226,Одобрено,2025-04-02 14:49:53,Одобрено
APP-203227,Отказ,2025-03-06 09:15:59,Высокая долговая нагрузка
APP-203228,Отказ,2025-04-30 23:59:20,Скоринговый балл ниже порога
APP-203229,Отказ,2025-07-11 08:28:04,Высокая долговая нагрузка
APP-203230,Отказ,2025-01-15 16:11:05,Скоринговый балл ниже порога
APP-203231,Одобрено,2025-03-17 19:18:37,TEST
APP-203232,Одобрено,2025-03-22 07:29:43,Одобрено
APP-203233,Отказ,2025-01-10 05:49:36,Клиент не явился за средствами
APP-203234,Одобрено,2025-03-02 13:59:32,Одобрено
APP-203235,Одобрено,2025-04-03 16:04:56,Одобрено
APP-203236,Одобрено,2025-04-17 17:41:29,Одобрено
APP-203237,Отказ,2025-05-03 16:24:44,Неполный пакет документов
APP-203238,Одобрено,2025-05-07 19:19:51,Одобрено
APP-203239,Одобрено,2025-06-11 20:30:45,Одобрено
APP-203240,Одобрено,2025-02-18 06:06:30,Одобрено
APP-203241,Отказ,2025-01-10 05:04:36,Высокая долговая нагрузка
APP-203242,Одобрено,2025-01-16 01:32:43,Одобрено
APP-203243,Одобрено,2025-07-19 15:30:40,Одобрено
APP-203244,Одобрено,2025-04-12 01:06:18,Одобрено
APP-203245,Отказ,2025-06-13 05:56:35,Клиент не явился за средствами
APP-203246,Одобрено,2025-07-25 01:41:43,Одобрено
APP-203247,Одобрено,2025-06-08 22:20:09,Одобрено
APP-203248,Отказ,2025-06-22 17:39:19,Неполный пакет документов
APP-203249,Одобрено,2025-05-08 07:34:59,Одобрено
APP-203250,Отказ,2025-05-03 17:49:06,Скоринговый балл ниже порога
APP-203251,Одобрено,2025-01-28 16:08:18,Одобрено
APP-203252,Одобрено,2025-06-05 13:02:55,Одобрено
APP-203253,Одобрено,2025-05-07 00:58:53,Одобрено
APP-203254,Отказ,2025-06-01 20:44:56,Скоринговый балл ниже порога
APP-203255,Отказ,2025-07-02 20:23:36,Скоринговый балл ниже порога
APP-203256,Одобрено,2025-06-12 00:23:19,Одобрено
APP-203257,Одобрено,2025-05-22 06:47:33,Одобрено
APP-203258,Одобрено,2025-02-04 10:56:47,Одобрено
APP-203259,Отказ,2025-05-13 10:35:43,Клиент не явился за средствами
APP-203260,Отказ,2025-07-01 19:16:31,Скоринговый балл ниже порога
APP-203261,Одобрено,2025-05-05 14:45:33,Одобрено
APP-203262,Отказ,2025-05-22 23:09:21,Клиент не явился за средствами
APP-203263,Одобрено,2025-03-08 06:37:06,Одобрено
APP-203264,Отказ,2025-04-04 21:52:04,Клиент не явился за средствами
APP-203265,Отказ,2025-02-15 23:42:03,Скоринговый балл ниже порога
APP-203266,Отказ,2025-06-24 00:29:53,Скоринговый балл ниже порога
APP-203267,Одобрено,2025-03-21 22:05:25,Одобрено
APP-203268,Отказ,2025-05-18 01:11:56,Скоринговый балл ниже порога
APP-203269,Одобрено,2025-08-04 01:10:57,Одобрено
APP-203270,Отказ,2025-04-02 16:59:21,Высокая долговая нагрузка
APP-203271,Одобрено,2025-03-14 15:45:00,TEST
APP-203272,Одобрено,2025-04-14 21:56:59,Одобрено
APP-203273,Одобрено,2025-01-30 21:28:46,Одобрено
APP-203274,Отказ,2025-07-24 11:43:35,Клиент не явился за средствами
APP-203275,Отказ,2025-07-03 21:44:20,Скоринговый балл ниже порога
APP-203276,Одобрено,2025-03-09 04:28:50,TEST
APP-203277,Одобрено,2025-02-17 02:33:21,Одобрено
APP-203278,Одобрено,2025-05-07 21:48:30,Одобрено
APP-203279,Отказ,2025-05-16 13:18:09,Скоринговый балл ниже порога
APP-203280,Одобрено,2025-06-21 00:47:39,Одобрено
APP-203281,Одобрено,2025-05-31 04:34:46,Одобрено
APP-203282,Одобрено,2025-08-02 21:52:36,Одобрено
APP-203283,Одобрено,2025-01-16 02:30:13,Одобрено
APP-203284,Одобрено,2025-02-02 19:48:35,Одобрено
APP-203285,Отказ,2025-06-28 17:35:47,Высокая долговая нагрузка
APP-203286,Отказ,2025-07-04 15:42:13,Клиент не явился за средствами
APP-203287,Одобрено,2025-07-18 03:27:23,Одобрено
APP-203288,Одобрено,2025-08-06 01:25:19,Одобрено
APP-203289,Одобрено,2025-06-01 11:12:19,Одобрено
APP-203290,Одобрено,2025-04-04 03:00:38,Одобрено
APP-203291,Отказ,2025-07-12 17:53:06,Высокая долговая нагрузка
APP-203292,Отказ,2025-03-13 17:07:02,Скоринговый балл ниже порога
APP-203293,Отказ,2025-01-17 22:12:43,Скоринговый балл ниже порога
APP-203294,Отказ,2025-04-27 19:47:56,Скоринговый балл ниже порога
APP-203295,Одобрено,2025-06-13 07:14:24,Одобрено
APP-203296,Одобрено,2025-01-28 10:49:54,Одобрено
APP-203297,Одобрено,2025-03-19 08:00:46,Одобрено
APP-203298,Отказ,2025-04-17 23:50:25,Высокая долговая нагрузка
APP-203299,Одобрено,2025-04-08 09:24:30,Одобрено
APP-203300,Одобрено,2025-05-15 21:27:40,Одобрено
APP-203301,Одобрено,2025-07-20 21:30:50,Одобрено
APP-203302,Одобрено,2025-04-18 17:00:39,Одобрено
APP-203303,Отказ,2025-05-01 02:06:43,Скоринговый балл ниже порога
APP-203304,Одобрено,2025-02-19 17:37:50,Одобрено
APP-203305,Одобрено,2025-01-26 11:23:20,Одобрено
APP-203306,Одобрено,2025-04-11 00:16:14,Одобрено
APP-203307,Отказ,2025-07-24 14:00:37,Клиент не явился за средствами
APP-203308,Одобрено,2025-02-11 01:07:36,Одобрено
APP-203309,Одобрено,2025-08-05 12:57:13,Одобрено
APP-203310,Одобрено,2025-05-01 06:52:23,Одобрено
APP-203311,Отказ,2025-05-29 15:55:46,Скоринговый балл ниже порога
APP-203312,Одобрено,2025-05-18 03:23:44,Одобрено
APP-203313,Одобрено,2025-05-05 06:09:53,Одобрено
APP-203314,Одобрено,2025-07-30 21:44:47,Одобрено
APP-203315,Одобрено,2025-05-18 12:49:32,Одобрено
APP-203316,Одобрено,2025-04-24 08:26:37,Одобрено
APP-203317,Одобрено,2025-02-15 06:01:50,Одобрено
APP-203318,Отказ,2025-02-19 22:06:18,Высокая долговая нагрузка
APP-203319,Одобрено,2025-07-28 14:51:48,Одобрено
APP-203320,Отказ,2025-02-03 23:22:35,Клиент отозвал заявку
APP-203321,Одобрено,2025-03-16 04:41:50,Одобрено
APP-203322,Одобрено,2025-02-01 18:41:33,Одобрено
APP-203323,Одобрено,2025-05-21 05:52:55,Одобрено
APP-203324,Отказ,2025-02-10 23:46:24,Скоринговый балл ниже порога
APP-203325,Отказ,2025-03-06 20:57:46,Скоринговый балл ниже порога
APP-203326,Одобрено,2025-07-14 18:01:44,Одобрено
