ID карты;Дата выдачи;Канал оформления;Тарифный план;Регион;Кредитный лимит;Дата первой покупки;Оборот за 30 дней;Оборот за 90 дней;Статус
CARD-100471;2025-07-25;МП;Зарплатный;Центральный;200000,00;2025-07-25;81 554;142830.50;активна
CARD-101679;2025-03-06;Отделение;Премиальный;Северо-Западный;150 000;04.04.2025;12 326;35336.84;активна
CARD-100419;05.05.2025;Сайт банка;Кэшбэк-максимум;Сибирский;50000.00;29.05.2025;16 576;34587.89;Активна
CARD-100900;2025-04-13;Веб-сайт;Классический;Приволжский;100000,00;н/д;;0;Активна
CARD-100350;26.06.2025;Офис банка;Кэшбэк-максимум;Южный;100 000;н/д;0;0;активна
CARD-100956;31.07.2025;Отделение;Зарплатный;Северо-Западный;150000,00;27.08.2025;43 204;118708.87;Активна
CARD-102346;2025-02-19;Отделение ;Зарплатный;Южный;300000,00;;;0;Активна
CARD-100379;28.06.2025;Мобильный банк;Классический;Центральный;50000,00;06.07.2025;4 103;13 218;Активна
CARD-101457;06.06.2025;Офис банка;Классический;Центральный;50 000;29.06.2025;8 914;25 724;Активна
CARD-100837;2025-02-01;Партнёр;Премиальный;Приволжский;200 000;н/д;;0,00;Активна
CARD-102343;03.05.2025;Мобильное приложение;Премиальный;Сибирский;150 000;23.05.2025;80 342;186287.38;Активна
CARD-102248;2025-05-09;Мобильный банк;Зарплатный;Приволжский;500 000;2025-05-22;188 383;354 216;Активна
CARD-101579;26.01.2025;мобильное приложение;Зарплатный;Южный;300 000;02.02.2025;109 323;294706.74;Активна
CARD-102097;27.02.2025;МП;Зарплатный;Северо-Западный;500 000;2025-03-28;98120.04;285 030;активна
CARD-102292;13.01.2025;Мобильный банк;Зарплатный;Северо-Западный;100000,00;03.02.2025;48 091;88202.92;активна
CARD-101948;19.03.2025;МП;Классический;Центральный;100000,00;06.04.2025;41761,29;80839.38;Активна
CARD-101821;2025-04-15;Отделение ;Классический;Южный;100000,00;20.04.2025;19223,90;51 258;активна
CARD-100646;15.04.2025;сайт банка;Классический;Северо-Западный;100000,00;03.07.2025;0,00;4319,53;активна
CARD-101358;2025-05-14;мобильное приложение;Классический;Северо-Западный;75 000;01.06.2025;14 087;46 993;Закрыта
CARD-101696;2025-07-15;Веб-сайт;Премиальный;Центральный;75000.00;28.10.2025;0,00;6 582;Активна
CARD-101483;21.05.2025;Отделение ;Классический;Сибирский;100 000;24.05.2025;49 029;82 386;Закрыта
CARD-100257;2025-03-26;Мобильный банк;Классический;Сибирский;75 000;29.03.2025;23385,98;58 311;Активна
CARD-101486;2025-06-22;мобильное приложение;Классический;Приволжский;50000.00;27.06.2025;12779.47;35 126;Активна
CARD-101926;11.06.2025;МП;Классический;Центральный;150000,00;;0;0,00;активна
CARD-101013;2025-07-12;Партнёрская сеть;Классический;Приволжский;100 000;2025-08-19;0,00;18715.31;Заблокирована
CARD-100812;2025-06-13;Отделение ;Кэшбэк-максимум;Сибирский;75 000;н/д;;0;Активна
CARD-102198;2025-03-28;Веб-сайт;Классический;Приволжский;100000,00;н/д;0,00;;Активна
CARD-101333;2025-07-09;Партнёр;Кэшбэк-максимум;Южный;75 000;;;0;Активна
CARD-100008;07.04.2025;партнёрская сеть;Зарплатный;Центральный;50000,00;н/д;0,00;0,00;Активна
CARD-100023;18.04.2025;МП;Классический;Приволжский;75 000;04.05.2025;17486,39;56660,79;Активна
CARD-101811;02.03.2025;Отделение;Премиальный;Центральный;500000.00;19.03.2025;265 662;756934,01;Активна
CARD-100731;13.05.2025;ОТДЕЛЕНИЕ;Классический;Южный;200 000;2025-07-27;0,00;39 813;Заблокирована
CARD-100786;2025-03-10;отделение;Классический;Северо-Западный;75 000;;;;Активна
CARD-101801;24.01.2025;Мобильный банк;Классический;Приволжский;300 000;2025-01-24;82 048;163951,65;активна
CARD-101929;08.02.2025;Сайт банка;Классический;Приволжский;150 000;;;;Активна
CARD-100931;11.06.2025;Отделение ;Кэшбэк-максимум;Центральный;100000.00;27.06.2025;37460,14;103 868;Активна
CARD-100401;2025-06-11;партнёрская сеть;Зарплатный;Северо-Западный;200 000;н/д;0,00;0,00;Активна
CARD-101927;10.05.2025;Партнёрская сеть;Классический;Центральный;200000,00;н/д;0,00;;Активна
CARD-101890;22.03.2025;МП;Классический;Сибирский;200 000;17.04.2025;36 976;104340.77;Активна
CARD-101439;09.02.2025;мобильное приложение;Классический;Сибирский;200 000;2025-02-09;44346,55;82 823;Активна
CARD-100703;01.05.2025;Мобильный банк;Зарплатный;Приволжский;200 000;01.06.2025;0;20483,56;Активна
CARD-101552;2025-03-05;Партнерская сеть;Кэшбэк-максимум;Центральный;50000.00;19.03.2025;12049,46;24472,26;Активна
CARD-101950;12.05.2025;Партнёр;Зарплатный;Южный;150000.00;;0,00;0,00;Активна
CARD-102077;04.04.2025;Партнёрская сеть;Зарплатный;Центральный;75 000;06.04.2025;13 462;21753,86;Активна
CARD-101438;31.03.2025;мобильное приложение;Кэшбэк-максимум;Южный;100 000;14.04.2025;9682.49;26067.80;Активна
CARD-100534;24.03.2025;Веб-сайт;Классический;Сибирский;300 000;;0;;Активна
CARD-100657;25.03.2025;Мобильное приложение;Классический;Сибирский;500 000;20.04.2025;229434,31;397 030;Активна
CARD-100711;01.02.2025;Мобильное приложение;Зарплатный;Сибирский;100000,00;28.02.2025;33 338;68 521;Активна
CARD-100244;2025-06-15;мобильное приложение;Премиальный;Центральный;200000,00;17.06.2025;43804.80;77071,64;Активна
CARD-100018;2025-01-16;Отделение ;Классический;Приволжский;75000.00;2025-01-31;36 486;114 376;активна
CARD-100598;19.01.2025;партнёрская сеть;Зарплатный;Южный;200000,00;;0;;Закрыта
CARD-102255;2025-02-03;Сайт банка;Кэшбэк-максимум;Центральный;500 000;08.02.2025;50943,92;169515,30;Заблокирована
CARD-102125;02.06.2025;Отделение;Классический;Центральный;75000.00;05.07.2025;0,00;14995,40;активна
CARD-100783;13.03.2025;Партнерская сеть;Классический;Центральный;100 000;;;;Активна
CARD-101236;12.07.2025;Сайт банка;Классический;Южный;500 000;26.07.2025;203160,88;398855,61;Активна
CARD-100755;2025-02-19;отделение;Зарплатный;Южный;75000.00;;0;;Активна
CARD-101110;15.07.2025;партнёрская сеть;Классический;Северо-Западный;500 000;;0,00;0;Заблокирована
CARD-100686;28.04.2025;отделение;Зарплатный;Сибирский;50000,00;2025-05-21;27 090;49845,22;Активна
CARD-101054;05.04.2025;Веб-сайт;Премиальный;Северо-Западный;150000,00;23.04.2025;57 984;106 243;Активна
CARD-100583;02.02.2025;Офис банка;Кэшбэк-максимум;Центральный;100000,00;20.03.2025;0;17667,17;Активна
CARD-101719;10.05.2025;Веб-сайт;Классический;Сибирский;75000,00;11.05.2025;10107.50;31772.34;Активна
CARD-100283;21.07.2025;Отделение;Зарплатный;Центральный;100000,00;25.07.2025;53255,24;163854,54;Активна
CARD-102102;29.06.2025;Мобильное приложение;Кэшбэк-максимум;Северо-Западный;500000.00;2025-08-19;0,00;79009.69;Активна
CARD-101362;2025-06-12;МП;Кэшбэк-максимум;Центральный;300000.00;13.09.2025;0;44032,70;активна
CARD-100286;2025-05-31;Мобильный банк;Классический;Центральный;150000.00;;0;0;активна
CARD-101760;25.04.2025;МП;Классический;Приволжский;150000,00;11.05.2025;24 247;78852,39;Активна
CARD-102136;31.01.2025;Мобильный банк;Кэшбэк-максимум;Приволжский;200000.00;н/д;0;;Закрыта
CARD-101238;25.05.2025;мобильное приложение;Зарплатный;Центральный;100000.00;;;0,00;активна
CARD-100280;2025-04-04;Отделение;Премиальный;Приволжский;50 000;13.04.2025;22 902;73362.09;Закрыта
CARD-101323;2025-04-16;Партнёр;Кэшбэк-максимум;Северо-Западный;150 000;;;0,00;Закрыта
CARD-100590;19.03.2025;Веб-сайт;Классический;Приволжский;75 000;03.04.2025;23 427;66 959;Активна
CARD-100258;2025-03-05;партнёрская сеть;Премиальный;Центральный;500 000;01.06.2025;0;72 054;Активна
